# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  922       2.153361319151e-10       4.083864083535e-12       8.469483430978e-12       0.000000000000e+00       8.218824150535e-15       2.152896037930e-15       2.126226007391e-16 
  923       2.137184523122e-10       4.126386096264e-12       8.430171285828e-12       0.000000000000e+00       8.184874994012e-15       2.130946125087e-15       2.144096156535e-16 
  924       2.121082403973e-10       4.168722728387e-12       8.386616657955e-12       0.000000000000e+00       8.151096740851e-15       2.109056415015e-15       2.161704002991e-16 
  925       2.105059937524e-10       4.210854512393e-12       8.338839633237e-12       0.000000000000e+00       8.117488106045e-15       2.087225779935e-15       2.179059113842e-16 
  926       2.089122137160e-10       4.252761824715e-12       8.286860643777e-12       0.000000000000e+00       8.084047780790e-15       2.065453076752e-15       2.196171151785e-16 
  927       2.073274053925e-10       4.294424885320e-12       8.230700468994e-12       0.000000000000e+00       8.050774432401e-15       2.043737147008e-15       2.213049875402e-16 
  928       2.057520776619e-10       4.335823757295e-12       8.170380236709e-12       0.000000000000e+00       8.017666704239e-15       2.022076816832e-15       2.229705139431e-16 
  929       2.041867431894e-10       4.376938346449e-12       8.105921424231e-12       0.000000000000e+00       7.984723215629e-15       2.000470896895e-15       2.246146895034e-16 
  930       2.026319184348e-10       4.417748400894e-12       8.037345859446e-12       0.000000000000e+00       7.951942561784e-15       1.978918182361e-15       2.262385190071e-16 
  931       2.010881236619e-10       4.458233510643e-12       7.964675721899e-12       0.000000000000e+00       7.919323313723e-15       1.957417452839e-15       2.278430169367e-16 
  932       1.995558829484e-10       4.498373107202e-12       7.887933543887e-12       0.000000000000e+00       7.886864018197e-15       1.935967472335e-15       2.294292074987e-16 
  933       1.980357241952e-10       4.538146463155e-12       7.807142211542e-12       0.000000000000e+00       7.854563197607e-15       1.914566989205e-15       2.309981246499e-16 
  934       1.965281244793e-10       4.577534455392e-12       7.722330794125e-12       0.000000000000e+00       7.822419521985e-15       1.893215087833e-15       2.325504996724e-16 
  935       1.950333451575e-10       4.616524885784e-12       7.633552129582e-12       0.000000000000e+00       7.790432328039e-15       1.871912249796e-15       2.340858184891e-16 
  936       1.935515942037e-10       4.655107242880e-12       7.540865516087e-12       0.000000000000e+00       7.758601108066e-15       1.850659309193e-15       2.356032496631e-16 
  937       1.920830806338e-10       4.693270945653e-12       7.444330910637e-12       0.000000000000e+00       7.726925338576e-15       1.829457102426e-15       2.371019554991e-16 
  938       1.906280145075e-10       4.731005343334e-12       7.344008930949e-12       0.000000000000e+00       7.695404480236e-15       1.808306468199e-15       2.385810920268e-16 
  939       1.891866069308e-10       4.768299715247e-12       7.239960857337e-12       0.000000000000e+00       7.664037977817e-15       1.787208247520e-15       2.400398089857e-16 
  940       1.877590700575e-10       4.805143270641e-12       7.132248634607e-12       0.000000000000e+00       7.632825260138e-15       1.766163283700e-15       2.414772498088e-16 
  941       1.863456170916e-10       4.841525148526e-12       7.020934873944e-12       0.000000000000e+00       7.601765740011e-15       1.745172422354e-15       2.428925516068e-16 
  942       1.849464622890e-10       4.877434417504e-12       6.906082854797e-12       0.000000000000e+00       7.570858814187e-15       1.724236511400e-15       2.442848451523e-16 
  943       1.835618209600e-10       4.912860075608e-12       6.787756526768e-12       0.000000000000e+00       7.540103863299e-15       1.703356401063e-15       2.456532548638e-16 
  944       1.821919094707e-10       4.947791050129e-12       6.666020511499e-12       0.000000000000e+00       7.509500251810e-15       1.682532943873e-15       2.469968987900e-16 
  945       1.808369452457e-10       4.982216197458e-12       6.540940104563e-12       0.000000000000e+00       7.479047327957e-15       1.661766994665e-15       2.483148885936e-16 
  946       1.794971467695e-10       5.016124302911e-12       6.412581277345e-12       0.000000000000e+00       7.448744423695e-15       1.641059410582e-15       2.496063295356e-16 
  947       1.781727335889e-10       5.049504080573e-12       6.281010678937e-12       0.000000000000e+00       7.418590854643e-15       1.620411051073e-15       2.508703204595e-16 
  948       1.768639263151e-10       5.082344173121e-12       6.146295638023e-12       0.000000000000e+00       7.388585920030e-15       1.599822777895e-15       2.521059537751e-16 
  949       1.755709466254e-10       5.114633151668e-12       6.008504164762e-12       0.000000000000e+00       7.358728902640e-15       1.579295455113e-15       2.533123154431e-16 
  950       1.742940172653e-10       5.146359515589e-12       5.867704952685e-12       0.000000000000e+00       7.329019068753e-15       1.558829949101e-15       2.544884849587e-16 
  951       1.730333620508e-10       5.177511692362e-12       5.723967380574e-12       0.000000000000e+00       7.299455668099e-15       1.538427128542e-15       2.556335353360e-16 
  952       1.717892058702e-10       5.208078037395e-12       5.577361514354e-12       0.000000000000e+00       7.270037933792e-15       1.518087864428e-15       2.567465330920e-16 
  953       1.705617746861e-10       5.238046833865e-12       5.427958108981e-12       0.000000000000e+00       7.240765082286e-15       1.497813030062e-15       2.578265382307e-16 
  954       1.693512955375e-10       5.267406292550e-12       5.275828610328e-12       0.000000000000e+00       7.211636313312e-15       1.477603501057e-15       2.588726042276e-16 
  955       1.681579965417e-10       5.296144551663e-12       5.121045157073e-12       0.000000000000e+00       7.182650809827e-15       1.457460155338e-15       2.598837780129e-16 
  956       1.669821068967e-10       5.324249676685e-12       4.963680582587e-12       0.000000000000e+00       7.153807737959e-15       1.437383873142e-15       2.608590999568e-16 
  957       1.658238568828e-10       5.351709660202e-12       4.803808416823e-12       0.000000000000e+00       7.125106246950e-15       1.417375537017e-15       2.617976038525e-16 
  958       1.646834778647e-10       5.378512421736e-12       4.641502888200e-12       0.000000000000e+00       7.096545469103e-15       1.397436031824e-15       2.626983169010e-16 
  959       1.635612022937e-10       5.404645807580e-12       4.476838925495e-12       0.000000000000e+00       7.068124519728e-15       1.377566244738e-15       2.635602596950e-16 
  960       1.624572637098e-10       5.430097590631e-12       4.309892159729e-12       0.000000000000e+00       7.039842497085e-15       1.357767065249e-15       2.643824462032e-16 
  961       1.613718967433e-10       5.454855470226e-12       4.140738926054e-12       0.000000000000e+00       7.011698482330e-15       1.338039385157e-15       2.651638837538e-16 
  962       1.603053371171e-10       5.478907071974e-12       3.969456265640e-12       0.000000000000e+00       6.983691539460e-15       1.318384098582e-15       2.659035730195e-16 
  963       1.592578216489e-10       5.502239947591e-12       3.796121927564e-12       0.000000000000e+00       6.955820715258e-15       1.298802101957e-15       2.666005080009e-16 
  964       1.582295882529e-10       5.524841574734e-12       3.620814370701e-12       0.000000000000e+00       6.928085039239e-15       1.279294294030e-15       2.672536760108e-16 
  965       1.572208759421e-10       5.546699356832e-12       3.443612765603e-12       0.000000000000e+00       6.900483523595e-15       1.259861575867e-15       2.678620576587e-16 
  966       1.562319248299e-10       5.567800622926e-12       3.264596996397e-12       0.000000000000e+00       6.873015163139e-15       1.240504850850e-15       2.684246268342e-16 
  967       1.552629761326e-10       5.588132627498e-12       3.083847662663e-12       0.000000000000e+00       6.845678935251e-15       1.221225024680e-15       2.689403506918e-16 
  968       1.543142721713e-10       5.607682550305e-12       2.901446081330e-12       0.000000000000e+00       6.818473799823e-15       1.202023005373e-15       2.694081896345e-16 
  969       1.533860563738e-10       5.626437496216e-12       2.717474288559e-12       0.000000000000e+00       6.791398699203e-15       1.182899703266e-15       2.698270972982e-16 
  970       1.524785732765e-10       5.644384495044e-12       2.532015041630e-12       0.000000000000e+00       6.764452558144e-15       1.163856031014e-15       2.701960205357e-16 
  971       1.515920685270e-10       5.661510501379e-12       2.345151820833e-12       0.000000000000e+00       6.737634283745e-15       1.144892903593e-15       2.705138994010e-16 
  972       1.507267888853e-10       5.677802394424e-12       2.156968831355e-12       0.000000000000e+00       6.710942765395e-15       1.126011238297e-15       2.707796671328e-16 
  973       1.498829300783e-10       5.693249258160e-12       1.967548189157e-12       0.000000000000e+00       6.684377000464e-15       1.107212280587e-15       2.709926068903e-16 
  974       1.490604794994e-10       5.707849259669e-12       1.776961428535e-12       0.000000000000e+00       6.657936473526e-15       1.088498586987e-15       2.711534278543e-16 
  975       1.482593711516e-10       5.721602873728e-12       1.585277870833e-12       0.000000000000e+00       6.631620782715e-15       1.069873056942e-15       2.712632052471e-16 
  976       1.474795375767e-10       5.734510611961e-12       1.392567430424e-12       0.000000000000e+00       6.605429514463e-15       1.051338608350e-15       2.713230250749e-16 
  977       1.467209098514e-10       5.746573022957e-12       1.198900616241e-12       0.000000000000e+00       6.579362243463e-15       1.032898177608e-15       2.713339841571e-16 
  978       1.459834175821e-10       5.757790692397e-12       1.004348533306e-12       0.000000000000e+00       6.553418532627e-15       1.014554719649e-15       2.712971901558e-16 
  979       1.452669889008e-10       5.768164243176e-12       8.089828842641e-13       0.000000000000e+00       6.527597933048e-15       9.963112079863e-16       2.712137616050e-16 
  980       1.445715504601e-10       5.777694335524e-12       6.128759709136e-13       0.000000000000e+00       6.501899983965e-15       9.781706347549e-16       2.710848279398e-16 
  981       1.438970274289e-10       5.786381667131e-12       4.161006957364e-13       0.000000000000e+00       6.476324212716e-15       9.601360107533e-16       2.709115295258e-16 
  982       1.432433434879e-10       5.794226973266e-12       2.187305634298e-13       0.000000000000e+00       6.450870134707e-15       9.422103654850e-16       2.706950176883e-16 
  983       1.426104208247e-10       5.801231026904e-12       2.083968243743e-14       0.000000000000e+00       6.425537253369e-15       9.243967472005e-16       2.704364547417e-16 
  984       1.419981801293e-10       5.807394638846e-12      -1.774972335195e-13       0.000000000000e+00       6.400325060118e-15       9.066982229392e-16       2.701370140186e-16 
  985       1.414065405899e-10       5.812718657843e-12      -3.762048639112e-13       0.000000000000e+00       6.375233034320e-15       8.891178785706e-16       2.697978798992e-16 
  986       1.408354198877e-10       5.817203970718e-12      -5.752072798682e-13       0.000000000000e+00       6.350260643250e-15       8.716588188369e-16       2.694202478406e-16 
