# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:gr.fac. D_wCDM         6:gr.fac. D          
       3.577342647155e+06       5.904414070336e-11       1.295316837386e-01       2.762408493779e+07       2.795370248523e-07       4.193816436266e-03 
       3.552475271882e+06       5.987352038696e-11       1.304381899845e-01       2.724146092530e+07       2.814937872815e-07       4.252715648432e-03 
       3.527780758206e+06       6.071454924693e-11       1.313510387481e-01       2.686413729770e+07       2.834642470935e-07       4.312441918912e-03 
       3.503257904506e+06       6.156739088382e-11       1.322702743837e-01       2.649204062588e+07       2.854485001705e-07       4.373006858240e-03 
       3.478905517514e+06       6.243221119535e-11       1.331959415547e-01       2.612509849804e+07       2.874466430660e-07       4.434422239883e-03 
       3.454722412260e+06       6.330917840868e-11       1.341280852412e-01       2.576323950557e+07       2.894587730095e-07       4.496700002523e-03 
       3.430707412008e+06       6.419846311309e-11       1.350667507340e-01       2.540639322914e+07       2.914849879109e-07       4.559852252372e-03 
       3.406859348203e+06       6.510023829316e-11       1.360119836390e-01       2.505449022501e+07       2.935253863656e-07       4.623891265526e-03 
       3.383177060413e+06       6.601467936237e-11       1.369638298838e-01       2.470746201150e+07       2.955800676592e-07       4.688829490346e-03 
       3.359659396272e+06       6.694196419720e-11       1.379223357144e-01       2.436524105568e+07       2.976491317723e-07       4.754679549873e-03 
       3.336305211425e+06       6.788227317172e-11       1.388875477041e-01       2.402776076022e+07       2.997326793852e-07       4.821454244277e-03 
       3.313113369472e+06       6.883578919264e-11       1.398595127448e-01       2.369495545042e+07       3.018308118833e-07       4.889166553344e-03 
       3.290082741913e+06       6.980269773485e-11       1.408382780628e-01       2.336676036143e+07       3.039436313614e-07       4.957829638991e-03 
       3.267212208090e+06       7.078318687749e-11       1.418238912083e-01       2.304311162565e+07       3.060712406291e-07       5.027456847824e-03 
       3.244500655139e+06       7.177744734048e-11       1.428164000681e-01       2.272394626029e+07       3.082137432157e-07       5.098061713726e-03 
       3.221946977928e+06       7.278567252162e-11       1.438158528636e-01       2.240920215512e+07       3.103712433753e-07       5.169657960482e-03 
       3.199550079010e+06       7.380805853414e-11       1.448222981471e-01       2.209881806040e+07       3.125438460915e-07       5.242259504445e-03 
       3.177308868565e+06       7.484480424484e-11       1.458357848187e-01       2.179273357491e+07       3.147316570831e-07       5.315880457233e-03 
       3.155222264350e+06       7.589611131276e-11       1.468563621147e-01       2.149088913424e+07       3.169347828088e-07       5.390535128470e-03 
       3.133289191645e+06       7.696218422831e-11       1.478840796135e-01       2.119322599917e+07       3.191533304724e-07       5.466238028561e-03 
       3.111508583199e+06       7.804323035308e-11       1.489189872464e-01       2.089968624425e+07       3.213874080285e-07       5.543003871507e-03 
       3.089879379181e+06       7.913945996011e-11       1.499611352865e-01       2.061021274653e+07       3.236371241870e-07       5.620847577762e-03 
       3.068400527128e+06       8.025108627475e-11       1.510105743655e-01       2.032474917442e+07       3.259025884191e-07       5.699784277125e-03 
       3.047070981892e+06       8.137832551610e-11       1.520673554605e-01       2.004323997676e+07       3.281839109620e-07       5.779829311677e-03 
       3.025889705590e+06       8.252139693904e-11       1.531315299089e-01       1.976563037198e+07       3.304812028249e-07       5.860998238758e-03 
       3.004855667555e+06       8.368052287686e-11       1.542031494100e-01       1.949186633745e+07       3.327945757937e-07       5.943306833983e-03 
       2.983967844283e+06       8.485592878441e-11       1.552822660178e-01       1.922189459896e+07       3.351241424373e-07       6.026771094306e-03 
       2.963225219386e+06       8.604784328196e-11       1.563689321520e-01       1.895566262035e+07       3.374700161121e-07       6.111407241120e-03 
       2.942626783540e+06       8.725649819962e-11       1.574632006013e-01       1.869311859329e+07       3.398323109683e-07       6.197231723405e-03 
       2.922171534438e+06       8.848212862239e-11       1.585651245186e-01       1.843421142722e+07       3.422111419551e-07       6.284261220919e-03 
       2.901858476740e+06       8.972497293584e-11       1.596747574331e-01       1.817889073935e+07       3.446066248264e-07       6.372512647433e-03 
       2.881686622026e+06       9.098527287242e-11       1.607921532432e-01       1.792710684490e+07       3.470188761462e-07       6.462003154014e-03 
       2.861654988745e+06       9.226327355847e-11       1.619173662257e-01       1.767881074742e+07       3.494480132948e-07       6.552750132349e-03 
       2.841762602170e+06       9.355922356183e-11       1.630504510358e-01       1.743395412924e+07       3.518941544738e-07       6.644771218120e-03 
       2.822008494351e+06       9.487337494013e-11       1.641914627107e-01       1.719248934208e+07       3.543574187124e-07       6.738084294425e-03 
       2.802391704063e+06       9.620598328981e-11       1.653404566732e-01       1.695436939777e+07       3.568379258731e-07       6.832707495243e-03 
       2.782911276768e+06       9.755730779574e-11       1.664974887335e-01       1.671954795912e+07       3.593357966574e-07       6.928659208959e-03 
       2.763566264557e+06       9.892761128161e-11       1.676626150856e-01       1.648797933086e+07       3.618511526117e-07       7.025958081921e-03 
       2.744355726117e+06       1.003171602610e-10       1.688358923238e-01       1.625961845081e+07       3.643841161331e-07       7.124623022063e-03 
       2.725278726673e+06       1.017262249891e-10       1.700173774334e-01       1.603442088105e+07       3.669348104757e-07       7.224673202570e-03 
       2.706334337950e+06       1.031550795155e-10       1.712071277980e-01       1.581234279929e+07       3.695033597564e-07       7.326128065596e-03 
       2.687521638127e+06       1.046040017368e-10       1.724052012014e-01       1.559334099038e+07       3.720898889608e-07       7.429007326033e-03 
       2.668839711788e+06       1.060732734515e-10       1.736116558332e-01       1.537737283782e+07       3.746945239494e-07       7.533330975339e-03 
       2.650287649883e+06       1.075631804140e-10       1.748265502883e-01       1.516439631556e+07       3.773173914639e-07       7.639119285408e-03 
       2.631864549679e+06       1.090740123904e-10       1.760499435677e-01       1.495436997972e+07       3.799586191331e-07       7.746392812508e-03 
       2.613569514721e+06       1.106060632149e-10       1.772818950903e-01       1.474725296062e+07       3.826183354792e-07       7.855172401260e-03 
       2.595401654783e+06       1.121596308467e-10       1.785224646828e-01       1.454300495475e+07       3.852966699241e-07       7.965479188686e-03 
       2.577360085827e+06       1.137350174281e-10       1.797717125955e-01       1.434158621697e+07       3.879937527958e-07       8.077334608305e-03 
       2.559443929963e+06       1.153325293430e-10       1.810296994954e-01       1.414295755277e+07       3.907097153344e-07       8.190760394287e-03 
       2.541652315402e+06       1.169524772764e-10       1.822964864787e-01       1.394708031061e+07       3.934446896987e-07       8.305778585671e-03 
       2.523984376414e+06       1.185951762751e-10       1.835721350581e-01       1.375391637445e+07       3.961988089728e-07       8.422411530634e-03 
       2.506439253288e+06       1.202609458086e-10       1.848567071884e-01       1.356342815627e+07       3.989722071724e-07       8.540681890827e-03 
       2.489016092289e+06       1.219501098311e-10       1.861502652446e-01       1.337557858880e+07       4.017650192511e-07       8.660612645765e-03 
       2.471714045618e+06       1.236629968447e-10       1.874528720455e-01       1.319033111830e+07       4.045773811075e-07       8.782227097287e-03 
       2.454532271366e+06       1.253999399630e-10       1.887645908482e-01       1.300764969744e+07       4.074094295912e-07       8.905548874068e-03 
       2.437469933481e+06       1.271612769761e-10       1.900854853448e-01       1.282749877825e+07       4.102613025100e-07       9.030601936203e-03 
       2.420526201718e+06       1.289473504159e-10       1.914156196781e-01       1.264984330527e+07       4.131331386362e-07       9.157410579852e-03 
       2.403700251606e+06       1.307585076228e-10       1.927550584351e-01       1.247464870867e+07       4.160250777138e-07       9.285999441946e-03 
       2.386991264405e+06       1.325951008130e-10       1.941038666591e-01       1.230188089755e+07       4.189372604646e-07       9.416393504967e-03 
       2.370398427066e+06       1.344574871472e-10       1.954621098412e-01       1.213150625329e+07       4.218698285959e-07       9.548618101787e-03 
       2.353920932191e+06       1.363460288000e-10       1.968298539323e-01       1.196349162303e+07       4.248229248067e-07       9.682698920582e-03 
       2.337557977996e+06       1.382610930299e-10       1.982071653420e-01       1.179780431317e+07       4.277966927950e-07       9.818662009807e-03 
       2.321308768270e+06       1.402030522508e-10       1.995941109471e-01       1.163441208308e+07       4.307912772647e-07       9.956533783246e-03 
       2.305172512335e+06       1.421722841045e-10       2.009907580887e-01       1.147328313874e+07       4.338068239327e-07       1.009634102513e-02 
       2.289148425013e+06       1.441691715339e-10       2.023971745784e-01       1.131438612664e+07       4.368434795358e-07       1.023811089534e-02 
       2.273235726579e+06       1.461941028575e-10       2.038134286977e-01       1.115769012759e+07       4.399013918382e-07       1.038187093465e-02 
       2.257433642733e+06       1.482474718446e-10       2.052395892133e-01       1.100316465078e+07       4.429807096382e-07       1.052764907008e-02 
       2.241741404555e+06       1.503296777921e-10       2.066757253597e-01       1.085077962779e+07       4.460815827760e-07       1.067547362029e-02 
       2.226158248470e+06       1.524411256018e-10       2.081219068677e-01       1.070050540677e+07       4.492041621404e-07       1.082537330109e-02 
       2.210683416211e+06       1.545822258590e-10       2.095782039432e-01       1.055231274666e+07       4.523485996766e-07       1.097737723101e-02 
       2.195316154782e+06       1.567533949127e-10       2.110446872903e-01       1.040617281149e+07       4.555150483936e-07       1.113151493690e-02 
       2.180055716423e+06       1.589550549558e-10       2.125214281023e-01       1.026205716477e+07       4.587036623711e-07       1.128781635969e-02 
       2.164901358569e+06       1.611876341077e-10       2.140084980692e-01       1.011993776397e+07       4.619145967678e-07       1.144631186018e-02 
       2.149852343818e+06       1.634515664972e-10       2.155059693850e-01       9.979786955064e+06       4.651480078283e-07       1.160703222493e-02 
