# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  558       3.350721497179e-10       1.272376940368e-12       1.220154773080e-12       9.660626149610e-15       5.257824490691e-14       1.289972511409e-15      -7.175032486828e-17 
  559       3.344412420107e-10       1.294583237403e-12       1.351732150893e-12       9.680213886495e-15       5.224012974464e-14       1.308412267280e-15      -8.205405889316e-17 
  560       3.337863165989e-10       1.317398776499e-12       1.480861921507e-12       9.699595134613e-15       5.190475308913e-14       1.327554042566e-15      -9.227392957903e-17 
  561       3.331078165396e-10       1.340816150821e-12       1.607474813685e-12       9.718769101098e-15       5.157209513005e-14       1.347378997635e-15      -1.024100598646e-16 
  562       3.324061932051e-10       1.364827788677e-12       1.731500919275e-12       9.737735004316e-15       5.124213521155e-14       1.367867952255e-15      -1.124625895964e-16 
  563       3.316819063220e-10       1.389425952704e-12       1.852869690944e-12       9.756492073941e-15       5.091485182743e-14       1.389001383973e-15      -1.224316756306e-16 
  564       3.309354240104e-10       1.414602739058e-12       1.971509939918e-12       9.775039551038e-15       5.059022261637e-14       1.410759426502e-15      -1.323174919344e-16 
  565       3.301672228232e-10       1.440350076592e-12       2.087349833721e-12       9.793376688134e-15       5.026822435707e-14       1.433121868103e-15      -1.421202296885e-16 
  566       3.293777877853e-10       1.466659726050e-12       2.200316893913e-12       9.811502749300e-15       4.994883296348e-14       1.456068149971e-15      -1.518400973882e-16 
  567       3.285676124327e-10       1.493523279250e-12       2.310337993830e-12       9.829417010224e-15       4.963202347998e-14       1.479577364614e-15      -1.614773209452e-16 
  568       3.277371988518e-10       1.520932158267e-12       2.417339356319e-12       9.847118758293e-15       4.931777007656e-14       1.503628254244e-15      -1.710321437900e-16 
  569       3.268870577184e-10       1.548877614623e-12       2.521246551482e-12       9.864607292666e-15       4.900604604403e-14       1.528199209152e-15      -1.805048269727e-16 
  570       3.260177083373e-10       1.577350728473e-12       2.621984494410e-12       9.881881924355e-15       4.869682378918e-14       1.553268266102e-15      -1.898956492657e-16 
  571       3.251296786813e-10       1.606342407786e-12       2.719477442924e-12       9.898941976298e-15       4.839007483000e-14       1.578813106704e-15      -1.992049072647e-16 
  572       3.242235054303e-10       1.635843387539e-12       2.813648995312e-12       9.915786783441e-15       4.808576979086e-14       1.604811055807e-15      -2.084329154908e-16 
  573       3.232997340105e-10       1.665844228894e-12       2.904422088070e-12       9.932415692812e-15       4.778387839769e-14       1.631239079877e-15      -2.175800064925e-16 
  574       3.223589186339e-10       1.696335318392e-12       2.991718993639e-12       9.948828063600e-15       4.748436947321e-14       1.658073785383e-15      -2.266465309467e-16 
  575       3.214016223373e-10       1.727306867134e-12       3.075461318143e-12       9.965023267230e-15       4.718721093205e-14       1.685291417180e-15      -2.356328577613e-16 
  576       3.204284170214e-10       1.758748909967e-12       3.155569999129e-12       9.981000687444e-15       4.689236977601e-14       1.712867856895e-15      -2.445393741766e-16 
  577       3.194398834902e-10       1.790651304675e-12       3.231965303304e-12       9.996759720375e-15       4.659981208922e-14       1.740778621308e-15      -2.533664858668e-16 
  578       3.184366114903e-10       1.823003731158e-12       3.304566824276e-12       1.001229977463e-14       4.630950303331e-14       1.768998860735e-15      -2.621146170421e-16 
  579       3.174191997497e-10       1.855795690623e-12       3.373293480291e-12       1.002762027135e-14       4.602140684266e-14       1.797503357415e-15      -2.707842105505e-16 
  580       3.163882560174e-10       1.889016504768e-12       3.438063511971e-12       1.004272064431e-14       4.573548681952e-14       1.826266523894e-15      -2.793757279791e-16 
  581       3.153443971025e-10       1.922655314968e-12       3.498794480054e-12       1.005760034000e-14       4.545170532925e-14       1.855262401406e-15      -2.878896497566e-16 
  582       3.142882489131e-10       1.956701081462e-12       3.555403263133e-12       1.007225881765e-14       4.517002379549e-14       1.884464658255e-15      -2.963264752542e-16 
  583       3.132204192531e-10       1.991142512355e-12       3.607819365587e-12       1.008669592484e-14       4.489040849525e-14       1.913850811717e-15      -3.046864979998e-16 
  584       3.121414153830e-10       2.025967850330e-12       3.656025211199e-12       1.010091303416e-14       4.461284811298e-14       1.943415012857e-15      -3.129691249429e-16 
  585       3.110517244770e-10       2.061165079002e-12       3.700016851668e-12       1.011491193507e-14       4.433733661550e-14       1.973155577901e-15      -3.211735403847e-16 
  586       3.099518407087e-10       2.096721991779e-12       3.739790749937e-12       1.012869446120e-14       4.406386748907e-14       2.003070793500e-15      -3.292989293497e-16 
  587       3.088422652811e-10       2.132626191026e-12       3.775343782619e-12       1.014226249059e-14       4.379243373662e-14       2.033158916604e-15      -3.373444776082e-16 
  588       3.077235064560e-10       2.168865087223e-12       3.806673242428e-12       1.015561794587e-14       4.352302787497e-14       2.063418174331e-15      -3.453093716987e-16 
  589       3.065960795837e-10       2.205425898129e-12       3.833776840610e-12       1.016876279450e-14       4.325564193210e-14       2.093846763843e-15      -3.531927989506e-16 
  590       3.054605071326e-10       2.242295647941e-12       3.856652709369e-12       1.018169904895e-14       4.299026744432e-14       2.124442852216e-15      -3.609939475066e-16 
  591       3.043173187188e-10       2.279461166458e-12       3.875299404302e-12       1.019442876694e-14       4.272689545356e-14       2.155204576313e-15      -3.687120063450e-16 
  592       3.031670511354e-10       2.316909088240e-12       3.889715906826e-12       1.020695405160e-14       4.246551650461e-14       2.186130042658e-15      -3.763461653027e-16 
  593       3.020102483829e-10       2.354625851769e-12       3.899901626607e-12       1.021927705175e-14       4.220612064229e-14       2.217217327305e-15      -3.838956150969e-16 
  594       3.008474616980e-10       2.392597698613e-12       3.905856403990e-12       1.023139996206e-14       4.194869740877e-14       2.248464475714e-15      -3.913595473486e-16 
  595       2.996792495834e-10       2.430810672583e-12       3.907580512434e-12       1.024332502325e-14       4.169323584073e-14       2.279869502620e-15      -3.987371546040e-16 
  596       2.985061778377e-10       2.469250618899e-12       3.905074660932e-12       1.025505452234e-14       4.143972446664e-14       2.311430391909e-15      -4.060276303581e-16 
  597       2.973288195848e-10       2.507903183346e-12       3.898339996450e-12       1.026659079285e-14       4.118815130398e-14       2.343145096486e-15      -4.132301690761e-16 
  598       2.961477553036e-10       2.546753811441e-12       3.887378106353e-12       1.027793621499e-14       4.093850385648e-14       2.375011538151e-15      -4.203439662169e-16 
  599       2.949635728572e-10       2.585787747591e-12       3.872191020833e-12       1.028909321587e-14       4.069076911135e-14       2.407027607470e-15      -4.273682182547e-16 
  600       2.937768675232e-10       2.624990034251e-12       3.852781215342e-12       1.030006426973e-14       4.044493353651e-14       2.439191163649e-15      -4.343021227023e-16 
  601       2.925882420229e-10       2.664345511094e-12       3.829151613021e-12       1.031085189815e-14       4.020098307783e-14       2.471500034401e-15      -4.411448781330e-16 
  602       2.913983065506e-10       2.703838814162e-12       3.801305587129e-12       1.032145867023e-14       3.995890315638e-14       2.503952015827e-15      -4.478956842033e-16 
  603       2.902076788040e-10       2.743454375037e-12       3.769246963472e-12       1.033188720282e-14       3.971867866561e-14       2.536544872279e-15      -4.545537416755e-16 
  604       2.890169840130e-10       2.783176419994e-12       3.732980022837e-12       1.034214016074e-14       3.948029396868e-14       2.569276336240e-15      -4.611182524400e-16 
  605       2.878268549699e-10       2.822988969168e-12       3.692509503417e-12       1.035222025697e-14       3.924373289560e-14       2.602144108193e-15      -4.675884195380e-16 
  606       2.866379320588e-10       2.862875835711e-12       3.647840603242e-12       1.036213025288e-14       3.900897874051e-14       2.635145856492e-15      -4.739634471837e-16 
  607       2.854508632849e-10       2.902820624956e-12       3.598978982610e-12       1.037187295841e-14       3.877601425892e-14       2.668279217238e-15      -4.802425407872e-16 
  608       2.842663043046e-10       2.942806733578e-12       3.545930766519e-12       1.038145123229e-14       3.854482166493e-14       2.701541794148e-15      -4.864249069765e-16 
  609       2.830849184548e-10       2.982817348755e-12       3.488702547089e-12       1.039086798229e-14       3.831538262845e-14       2.734931158429e-15      -4.925097536206e-16 
  610       2.819073767827e-10       3.022835447327e-12       3.427301386001e-12       1.040012616537e-14       3.808767827246e-14       2.768444848652e-15      -4.984962898512e-16 
  611       2.807343580752e-10       3.062843794962e-12       3.361734816923e-12       1.040922878792e-14       3.786168917027e-14       2.802080370619e-15      -5.043837260862e-16 
  612       2.795665488886e-10       3.102824945312e-12       3.292010847936e-12       1.041817890596e-14       3.763739534267e-14       2.835835197242e-15      -5.101712740511e-16 
  613       2.784046435783e-10       3.142761239178e-12       3.218137963970e-12       1.042697962537e-14       3.741477625525e-14       2.869706768410e-15      -5.158581468024e-16 
  614       2.772493443282e-10       3.182634803670e-12       3.140125129232e-12       1.043563410207e-14       3.719381081559e-14       2.903692490867e-15      -5.214435587495e-16 
  615       2.761013611805e-10       3.222427551366e-12       3.057981789633e-12       1.044414554225e-14       3.697447737051e-14       2.937789738076e-15      -5.269267256777e-16 
  616       2.749614120652e-10       3.262121179479e-12       2.971717875221e-12       1.045251720257e-14       3.675675370329e-14       2.971995850101e-15      -5.323068647701e-16 
  617       2.738302228298e-10       3.301697169011e-12       2.881343802610e-12       1.046075239039e-14       3.654061703094e-14       3.006308133472e-15      -5.375831946306e-16 
  618       2.727085272687e-10       3.341136783920e-12       2.786870477407e-12       1.046885446394e-14       3.632604400138e-14       3.040723861061e-15      -5.427549353061e-16 
  619       2.715970671530e-10       3.380421070279e-12       2.688309296648e-12       1.047682683257e-14       3.611301069072e-14       3.075240271953e-15      -5.478213083092e-16 
  620       2.704965922602e-10       3.419530855436e-12       2.585672151222e-12       1.048467295692e-14       3.590149260047e-14       3.109854571319e-15      -5.527815366405e-16 
  621       2.694078604034e-10       3.458446747179e-12       2.478971428303e-12       1.049239634917e-14       3.569146465481e-14       3.144563930289e-15      -5.576348448112e-16 
